label,annotator_id,target,text,Race,Country,Religion,Gender
2,204,['Homosexual'],"['<user>', 'he', 'should', 'go', 'hug', 'a', 'crucifix', 'the', 'way', '<user>', 'hugs', 'a', 'flag', 'that', '’', 'll', 'cure', 'him', 'of', 'illness', 'ailments', 'and', 'homosexuality']",Hispanic,USA,Other,Female
2,10,['Caucasian'],"['<user>', 'nvm', 'fuck', 'her', 'white', 'ass']",Caucasian,Turkey,Nonreligious,Male
1,7,['None'],"['joro', 'is', 'a', 'fucking', 'banger', 'zanku', 'sound', 'don', 'block', 'una', 'ears']",Caucasian,USA,Nonreligious,Male
1,9,['None'],"['<user>', 'tell', 'that', 'to', 'nia', 'wilson', 'parents', 'or', '1', '5', 'yr', 'old', 'zaria', 'joshalyn', 'burgess', 'mother', 'after', 'her', 'father', 'raped', 'murdered', 'her', 'maybe', 'tell', 'that', 'to', 'the', 'victims', 'of', 'daniel', 'holtzclaw', 'perhaps', 'the', 'nigerian', 'singer', 'alize', 'family', 'would', 'also', 'want', 'to', 'hear', 'how', 'much', 'better', 'white', 'men', 'are', 'than', 'black', 'men']",Indian,India,Hindu,Male
0,96,"['African', 'Other']","['oy', 'vey', 'i', 'hate', 'muzzies', 'but', 'i', 'love', 'me', 'some', 'kikes', 'and', 'niggers', 'let', 'me', 'guess', 'what', 'comes', 'next', 'dems', 'are', 'the', 'real', 'racists', 'and', 'nazis', 'are', 'lefty', 'liberals', 'got', 'it']",African,USA,Christian,Female
1,211,['None'],"['donald', 'trump', 'a', 'trump', 'administration', 'will', 'end', 'this', 'nightmare', 'of', 'violence', 'that', 'going', 'on', 'all', 'over', 'our', 'country']",Caucasian,USA,Christian,Female
2,223,['African'],"['interestingly', 'i', 'saw', 'an', 'article', 'bemoaning', 'the', 'fact', 'that', 'the', 'smarter', 'a', 'white', 'person', 'is', 'the', 'more', 'likely', 'he', 'is', 'to', 'be', 'racist', 'so', 'i', 'am', 'sure', 'our', 'average', 'iq', 'is', 'higher', 'than', 'that', 'of', 'our', 'race', 'generally', 'so', 'we', 'have', 'a', 'higher', 'proportion', 'of', 'super', 'smart', 'as', 'well']",Other,Spain,Nonreligious,Male
1,9,['None'],"['<user>', 'not', 'this', 'man', 'clocking', 'your', 'chicken', 'legs', 'with', 'the', 'white', 'womens', 'walking', 'shoe', '😭', 'he', 'did', 'not', 'come', 'to', 'date', 'he', 'came', 'to', 'read']",Indian,India,Hindu,Male
1,9,['None'],"['<user>', '<user>', 'ain', 't', 'us', 'a', 'racist', 'white', 'hillbilly', 'i', 'am', 'good']",Indian,India,Hindu,Male
0,211,['None'],"['i', 'jus', 'want', 'tha', 'dead', 'presidents', '💸', 'a', 'bitch', 'can', 'wait']",Caucasian,USA,Christian,Female
1,2,['None'],"['why', 'in', 'like', 'the', '7', '0', 'dudes', 'where', 'named', 'dick', 'and', 'dyke', 'and', 'cum', 'or', 'whatever']",Arabs,Germany,Islam,Female
2,223,['None'],"['<user>', '<user>', 'fake', 'news', 'retard']",Other,Spain,Nonreligious,Male
0,96,['African'],"['mark', 'dice', 'is', 'such', 'a', 'stupid', 'nigger']",African,USA,Christian,Female
2,203,['Jewish'],"['spreading', 'the', 'message', 'about', 'jews', 'is', 'now', 'settler', 'tier', 'which', 'is', 'natural', 'and', 'good', 'congratulations', 'you', 'figured', 'out', 'the', 'problem', 'the', 'next', 'step', 'is', 'to', 'do', 'something', 'about', 'it']",Caucasian,USA,Nonreligious,Male
1,209,['None'],"['dear', 'susan', 'rice', 'why', 'would', 'or', 'should', 'we', 'believe', 'your', 'tweets', 'about', 'the', 'refugee', 'ban', 'when', 'your', 'department', 'and', 'administration', 'caused', 'the', 'refugee', 'crisis', 'in', 'the', 'first', 'place', 'better', 'yet', 'when', 'are', 'you', 'going', 'to', 'say', 'climate', 'change', 'was', 'caused', 'by', 'a', 'conservative', 'video', 'skeptical', 'of', 'climate', 'change', 'protests']",Indian,India,Hindu,Male
0,210,"['Homosexual', 'Caucasian']","['maybe', 'these', 'goys', 'do', 'not', 'live', 'in', 'america', 'the', 'american', 'flag', 'is', 'a', 'great', 'symbol', 'but', 'have', 'you', 'considered', 'that', 'there', 'are', 'other', 'symbols', 'of', 'the', 'white', 'race', 'worth', 'upholding']",Hispanic,Brazil,Nonreligious,Female
0,204,['Jewish'],"['jews', 'will', 'holocaust', 'one', 'of', 'their', 'own', 'if', 'its', 'good', 'for', 'the', 'jews', 'bye', 'bye', 'jew', 'tommy']",Hispanic,USA,Other,Female
1,9,['None'],"['just', 'spent', '<number>', 'min', 'figuring', 'out', 'exact', 'loc', 'of', 'tea', 'lounge', 'on', '7', 'th', 'ave', 'park', 'slope', 'to', 'map', 'it', 'i', 'will', 'never', 'get', 'these', '1', '5', 'min', 'back', 'but', 'mapping', 'a', 'place', 'of', 'my', 'and', 'so', 'many', 'others', 'many', 'boring', 'fine', 'or', 'stellar', 'first', 'dates', 'is', 'worth', 'it', 'dyke', 'gentrification', 'cri', 'tgis', 'dig', 'geog', 'lesbian', 'queer']",Indian,India,Hindu,Male
1,9,['None'],"['<user>', 'what', 'does', 'this', 'concern', 'for', 'queer', 'theory', 'in', 'schools', 'have', 'to', 'do', 'with', 'a', 'homophobic', 'account']",Indian,India,Hindu,Male
2,202,"['Homosexual', 'Other']","['there', 'are', 'no', 'nazi', 'patriots', 'faggot']",Hispanic,Italy,Nonreligious,Male
2,212,['Women'],"['vietnamexolapologizetosechan', 'their', 'privacy', 'has', 'been', 'violated', 'the', 'passport', 'is', 'spread', 'because', 'of', 'a', 'whore', 'i', 'hate', 'you']",Caucasian,USA,Nonreligious,Female
1,221,['Caucasian'],"['we', 'need', 'to', 'bring', 'in', 'white', 'sa', 'farmers', 'before', 'they', 'are', 'all', 'murdered', 'nobody', 'seems', 'to', 'care', 'what', 'are', 'the', 'dutch', 'saying', 'about', 'this']",Caucasian,USA,Christian,Male
2,200,['Women'],"['marching', 'under', 'a', 'false', 'flag', 'or', 'multiples', 'thereof', 'is', 'counterproductive', 'it', 'discredits', 'yourself', 'and', 'muffles', 'the', 'cries', 'of', 'women', 'in', 'other', 'countries', 'who', 'are', 'actually', 'oppressed', 'marchers', 'are', 'victims', 'alright', 'but', 'their', 'perpetrators', 'are', 'their', 'own', 'false', 'flags', 'not', 'mine', 'sthu', 'notmymarch']",Caucasian,Canada,Christian,Male
2,207,['None'],"['<user>', 'still', 'retarded', 'and', 'annoying', 'lol']",Caucasian,USA,Christian,Male
1,9,['None'],"['member', 'when', 'ben', 'carson', 'the', 'brain', 'surgeon', 'was', 'called', 'a', 'coon', 'and', 'uncle', 'tom', 'by', 'lefties']",Indian,India,Hindu,Male
1,215,['None'],"['<user>', 'bataclan', 'wasnt', 'for', 'protecting', 'jews', 'was', 'for', 'what', 'happened', 'in', 'russia']",Caucasian,USA,Nonreligious,Male
1,48,['None'],"['i', 'absolutely', 'hate', 'working', 'with', 'people', 'who', 'complain', 'and', 'bitch', 'about', 'everything', 'if', 'you', 'do', 'not', 'wanna', 'work', 'then', 'quit', 'already', 'lol']",African,USA,Nonreligious,Female
1,18,['None'],"['right', 'gay', 'go', 'have', 'a', 'spooky', 'day']",Hispanic,Brazil,Other,Prefer not to disclose
1,211,['None'],"['there', 'was', 'a', 'white', 'claw', 'in', 'the', 'parking', 'lot', 'and', 'i', 'was', 'immediately', 'triggered']",Caucasian,USA,Christian,Female
1,202,['None'],"['twitter', 'on', 'the', 'laptop', 'is', 'the', 'ghetto', 'i', 'want', 'my', 'phone', 'back', 'now']",Hispanic,Italy,Nonreligious,Male
0,68,['African'],"['you', 'will', 'not', 'see', 'one', 'nigger', 'all', 'day', 'until', 'you', 'walk', 'into', 'the', 'local', 'kfc', 'so', 'much', 'for', 'chicken', 'strips']",Caucasian,Canada,Nonreligious,Male
1,3,['None'],"['<user>', '<user>', '<user>', 'agree', 'media', 'will', 'not', 'report', 'black', 'on', 'white', 'crime', 'but', 'that', 'clip', 'would', 'have', 'been', 'front', 'page', 'news', 'if', 'it', 'was', 'a', 'white', 'person', 'assaulting', 'a', 'black', 'person']",Caucasian,USA,Nonreligious,Female
2,202,['Homosexual'],"['😂', '😂', '😂', 'so', 'now', 'there', 'is', 'straight', 'cancer', 'i', 'guess', 'there', 'is', 'homosexual', 'cancer', 'too', 'what', 'next']",Hispanic,Italy,Nonreligious,Male
0,44,['Homosexual'],"['pride', 'makes', 'you', 'faggot']",Caucasian,USA,Nonreligious,Female
1,3,['None'],"['being', 'queer', 'is', 'like', 'your', 'sadness', 'can', 'be', 'cured', 'by', 'haircut', 'and', 'new', 'second', 'hand', 'clothes']",Caucasian,USA,Nonreligious,Female
1,217,"['Men', 'Women']","['laura', 'silsby', 'prt', '<number>', 'in', 'the', 'aftermath', 'of', 'silsby', 'arrest', 'her', 'originally', 'retained', 'lawyer', 'jorge', 'puello', 'was', 'arrested', 'in', 'connection', 'with', 'an', 'international', 'smuggling', 'ring', 'accused', 'of', 'trafficking', 'women', 'and', 'minors', 'from', 'central', 'america', 'and', 'haiti']",Caucasian,USA,Nonreligious,Male
0,202,['African'],"['<user>', 'high', 'standards', 'that', 'black', 'bitch', 'looks', 'like', 'harambe', 'retarded', 'cousin']",Hispanic,Italy,Nonreligious,Male
1,3,['None'],"['approach', 'with', 'their', 'shrill', 'scrape']",Caucasian,USA,Nonreligious,Female
1,200,['None'],"['ethic', 'of', 'universal', 'brotherhood', 'encourages', 'christians', 'to', 'welcome', 'refugees', 'and', 'break', 'down', 'national', 'borders', 'but', 'this', 'is', 'new', 'could', 'be', 'combination', 'of', 'said', 'ethic', 'with', 'loosely', 'defined', 'modern', 'nation', 'state', 'weakening', 'local', 'solidarity', 'openness', 'to', 'whole', 'world', 'was', 'unimaginable', 'to', 'medieval', 'europeans', 'maga']",Caucasian,Canada,Christian,Male
2,207,['Islam'],"['yes', 'he', 'did', 'you', 'have', 'forgotten', 'the', 'part', 'and', 'parcel', 'comment', 'that', 'filthy', 'muzrat', 'made', 'already', 'if', 'that', 'does', 'not', 'minimize', 'the', 'danger', 'those', 'useless', 'filthy', 'ragheads', 'pose', 'nothing', 'does']",Caucasian,USA,Christian,Male
2,206,"['African', 'Other']","['president', 'trumps', 'opinion', 'get', 'the', 'son', 'of', 'the', 'bitch', 'off', 'the', 'field', 'is', 'legitimate', 'comment', 'since', 'protests', 'were', 'made', 'in', 'workplace', 'not', 'explicitly', 'covered', 'by', 'constitution', 'owners', 'could', 'discipline', 'players']",Hispanic,USA,Nonreligious,Male
0,206,['Homosexual'],"['get', 'a', 'load', 'of', 'this', 'faggot', 'crying', 'about', 'some', 'sjw', 'cunt', 'being', 'trolled', 'by', 'wildgoose', 'and', 'pulling', 'the', 'collective', 'guilt', 'bullshit', 'you', 'sound', 'like', 'laura', 'loomer', 'still', 'shedding', 'tears', 'over', 'heather', 'heyer', 'bloated', 'carcass']",Hispanic,USA,Nonreligious,Male
1,9,['None'],"['<user>', 'add', 'to', 'that', 'one', 'of', 'the', 'organizers', 'is', 'a', 'moslem', 'female', 'who', 'promotes', 'sharia', 'law', 'and', 'has', 'hamas', 'terror', 'ties', 'much', 'of', 'the', 'march', 'funded', 'by', 'soros', 'groups', 'as', 'well']",Indian,India,Hindu,Male
1,204,['None'],"['and', 'these', 'were', 'not', 'soldiers', 'these', 'were', 'civilians', 'mostly', 'women', 'and', 'children', 'some', 'experimented', 'on', 'it', 'is', 'not', 'the', 'only', 'example', 'of', 'the', 'horrors', 'humanity', 'can', 'commit', 'by', 'any', 'means', 'but', 'it', 'a', 'terrible', 'example', 'for', 'sure']",Hispanic,USA,Other,Female
1,25,['None'],"['villanelle', 'likes', 'women', 'who', 'are', 'shorter', 'than', 'her']",Caucasian,Brazil,Nonreligious,Female
2,207,['None'],"['i', 'am', 'a', 'metro', 'kc', 'resident', 'none', 'of', 'this', 'is', 'on', 'any', '<number>', 'of', 'kc', 'media', 'stations', 'i', 'also', 'got', 'my', 'bachelors', 'from', 'umkc', 'and', 'was', 'the', 'mascot', 'umkc', 'is', 'in', 'the', 'ghetto', 'anyway', 'would', 'not', 'be', 'surprised', 'if', 'there', 'more', 'of', 'this']",Caucasian,USA,Christian,Male
1,9,['None'],"['<user>', 'imma', 'predict', 'a', 'rays', 'upset', 'of', 'the', 'a', 'then', 'they', 'get', 'raped', 'by', 'houston']",Indian,India,Hindu,Male
0,210,"['Arab', 'Islam', 'Other']","['fuck', 'you', 'muslimes', 'and', 'islame', 'fuck', 'your', 'ramada', 'and', 'allahbaba', 'too', 'now', 'days', 'we', 'will', 'not', 'have', 'to', 'set', 'one', 'free', 'to', 'spread', 'the', 'word']",Hispanic,Brazil,Nonreligious,Female
1,202,['Homosexual'],"['thank', 'ya', 'baby', 'gays', '✌', '️', '😉']",Hispanic,Italy,Nonreligious,Male
2,204,['Other'],"['i', 'can', 'not', 'resist', 'feeding', 'you', 'troll', 'things', 'do', 'not', 'spring', 'into', 'being', 'from', 'knwledge', 'of', 'them', 'they', 'exist', 'before', 'learning', 'what', 'they', 'are', 'like', 'you', 'were', 'a', 'retard', 'long', 'before', 'i', 'met', 'you', 'see']",Hispanic,USA,Other,Female
0,3,"['Refugee', 'African']","['of', 'course', 'also', 'noticing', 'it', 'mainly', 'leftist', 'whamen', 'crying', 'the', 'loudest', '<number>', 'shades', 'of', 'nigger', 'migrant', 'rape', 'fantasies']",Caucasian,USA,Nonreligious,Female
1,59,['None'],"['<user>', 'oh', 'you', 'had', 'that', 'og', 'formula', 'that', 'shit', 'had', 'so', 'many', 'people', 'on', 'the', 'hospital', 'for', 'stuff', 'like', 'this']",Asians,USA,Nonreligious,Male
2,209,"['Homosexual', 'Women']","['<user>', 'it', 'by', 'this', 'weird', 'guy', 'who', 'sexualizes', 'and', 'writes', 'smutty', 'fics', 'about', 'lesbian', 'ships', '😭', 'we', 'will', 'be', 'dragging', 'him']",Indian,India,Hindu,Male
0,96,['African'],"['oh', 'ffs', 'be', 'an', 'adult', 'did', 'you', 'not', 'say', 'what', 'can', 'i', 'do', 'if', 'my', '<number>', 'year', 'old', 'daughter', 'brings', 'home', 'a', 'nigger', 'paraphrased', 'or', 'are', 'you', 'saying', 'that', 'myself', 'and', 'others', 'just', 'made', 'this', 'up', 'what', 'the', 'hell', 'for', 'we', 'already', 'know', 'you', 'are', 'a', 'liberal', 'cuck']",African,USA,Christian,Female
0,59,['Islam'],"['hypocrite', 'probably', 'hates', 'the', 'muzzie', 'his', 'dear', 'leader', 'allied', 'with', 'too']",Asians,USA,Nonreligious,Male
1,9,['None'],"['<user>', 'white', 'supremacy', 'is', 'not', 'the', 'problem', 'the', 'globalist', 'islamo', 'fascists', 'who', 'own', 'msm', 'and', 'the', 'democrat', 'party', 'and', 'rings', 'like', 'mitt', 'are', 'the', 'problem']",Indian,India,Hindu,Male
0,110,['African'],"['yup', 'just', 'like', 'the', 'old', 'joke', 'why', 'do', 'lions', 'lick', 'there', 'ass', 'to', 'get', 'the', 'taste', 'of', 'nigger', 'out', 'of', 'their', 'mouths', '😈', 'gab', 'fam', 'white', 'is', 'right']",Caucasian,USA,Christian,Male
0,228,"['Homosexual', 'Jewish']","['kinda', 'sad', 'your', 'life', 'is', 'over', 'enjoy', 'getting', 'fucked', 'in', 'the', 'ass', 'by', 'your', 'precious', 'jews', 'faggot', 'hahaha']",African,USA,Christian,Male
1,207,['Homosexual'],"['it', 'is', 'appropriate', 'to', 'stand', 'for', 'gay', 'rights', 'but', 'not', 'for', 'the', 'right', 'to', 'chemically', 'or', 'socially', 'engineer', 'a', 'gayer', 'population']",Caucasian,USA,Christian,Male
1,209,['Refugee'],"['drudge', 'report', '\u200f', '<user>', '1', '1', 'm11', 'minutes', 'ago', 'more', 'abc', 'orders', 'refugee', 'crisis', 'drama', 'where', 'americans', 'are', 'the', 'refugees']",Indian,India,Hindu,Male
1,127,['None'],"['i', 'just', 'can', 'not', 'trust', 'nobody', 'that', 'on', 'some', 'my', 'aesthetic', 'is', 'preferred', 'you', 'are', 'aesthetic', 'is', 'considered', 'disgusting', 'but', 'promise', 'i', 'am', 'just', 'tryna', 'help', 'she', 'needa', 'be', 'exiled', 'faux', 'niggers']",Caucasian,USA,Other,Female
1,7,['None'],"['cause', 'it', 'a', 'grimy', 'world', 'and', 'niggas', 'bout', 'shit']",Caucasian,USA,Nonreligious,Male
2,223,['None'],"['you', 'know', 'how', 'retarded', 'it', 'is', 'to', 'get', 'a', '“', 'i', '’', 'm', 'coming', 'to', 'you', 'as', 'a', 'woman', '”', 'dm', 'at', 'the', 'age', 'of', '<number>', '😭', '😭', '😭']",Other,Spain,Nonreligious,Male
1,207,['Refugee'],"['so', 'it', 'not', 'refugees', 'improper', 'hygiene', 'that', 'what', 'you', 'are', 'say', 'n']",Caucasian,USA,Christian,Male
1,9,['None'],"['modi', 'modia', 'and', 'it', 'cell', 'after', 'seeing', 'the', 'go', 'back', 'modi', 'trend', 'hum', 'hairaan', 'hain', 'hamare', 'hi', 'desh', 'me', 'hamari', 'hi', 'mari', 'ja', 'rahi', 'hai', 'bhai', 'kahi', 'inko', 'hamse', 'zada', 'payment', 'to', 'nahi', 'mil', 'rahi', 'na', 'hum', 'hairaan', 'hain', 'the', 'ppl', 'who', 'trend', 'it', 'is', 'not', 'bikau', 'like', 'you', 'bloody', 'sold', 'faggots', 'getwellsoon', 'modi', 'a']",Indian,India,Hindu,Male
1,204,['None'],"['fucking', 'bitch', 'ass', 'double', 'teaming', 'me']",Hispanic,USA,Other,Female
2,217,"['Arab', 'Islam', 'Men', 'Women']","['how', 'is', 'embracing', 'known', 'enemies', 'enemies', 'that', 'have', 'sworn', 'to', 'destroy', 'this', 'country', 'and', 'replace', 'it', 'with', 'a', 'muslim', 'caliphate', 'not', 'treason']",Caucasian,USA,Nonreligious,Male
0,209,['None'],"['to', 'the', 'fucking', 'asshole', 'that', 'lit', 'off', 'a', 'firework', 'directly', 'behind', 'my', 'house', 'i', 'absolutely', 'fucking', 'hate', 'you', 'you', 'piece', 'of', 'shit']",Indian,India,Hindu,Male
1,202,"['Asian', 'Other']","['<user>', 'sikh', 'community', 'always', 'helpful', 'to', 'others', 'specially', 'they', 'help', 'muslims', 'in', 'india', 'in', 'caa', 'nrc', 'protest', 'allah', 'bless']",Hispanic,Italy,Nonreligious,Male
2,210,['Homosexual'],"['that', 'where', 'corrupt', 'gay', 'boy', 'obama', 'was', 'raised']",Hispanic,Brazil,Nonreligious,Female
2,205,['Caucasian'],"['read', 'trump', 'ran', 'a', 'campaign', 'of', 'nostalgia', 'that', 'was', 'a', 'comfort', 'to', 'millions', 'of', 'white', 'people', 'who', 'watched', 'their', 'own', 'ethnic', 'cleansing', 'in', 'slow', 'motion', 'over', 'half', 'a', 'century', 'and', 'wanted', 'to', 'put', 'a', 'stop', 'to', 'it', 'fucking', 'racists']",African,USA,Nonreligious,Male
1,7,['None'],"['it', 'allowed', 'the', 'anglo', 'hating', 'p.e.', 'trudeau', 'to', 'shove', 'french', 'down', 'the', 'throats', 'of', 'all', 'canadians', 'while', 'qc', 'persecuted', 'the', 'anglos', 'out', 'all', 'while', 'fast', 'tracking', 'moslem', 'migrants', 'from', 'france', 'former', 'colonies', 'in', 'n', 'africa', '<number>', 'result', 'was', 'the', '2', 'nd', 'gen', 'moslem', 'terror', 'aka', 'the', '<number>', 'mtl', 'massacre']",Caucasian,USA,Nonreligious,Male
1,204,['Women'],"['<user>', 'imagine', 'slutshaming', 'in', '<number>', 'not', 'on', 'my', 'watch']",Hispanic,USA,Other,Female
2,223,['Other'],"['stop', 'being', 'obtuse', 'you', 'know', 'damn', 'well', 'majority', 'of', 'all', 'mexicans', 'are', 'not', 'white', 'hence', 'why', 'you', 'people', 'bitch', 'and', 'moan', 'about', 'white', 'genocide', 'which', 'is', 'why', 'u', 'love', 'him', 'if', 'it', 'were', 'white', 'european', 'immigrants', 'you', 'would', 'not', 'care', 'neither', 'would', 'trump', 'they', 'are', 'not', 'white']",Other,Spain,Nonreligious,Male
0,96,['Jewish'],"['oh', 'just', 'a', 'jew', 'nigger', 'with', 'a', 'phone', 'that', 'does', 'not', 'know', 'walking', 'while', 'filming', 'is', 'retarded', 'try', 'holding', 'still', 'jew', 'nigger']",African,USA,Christian,Female
1,1,['None'],"['<user>', '<user>', 'cause', 'i', 'am', 'black', 'i', 'sound', 'like', 'dumb', 'and', 'ghetto', 'if', 'that', 'ain', 't', 'the', 'absolutely', 'dumbest', 'shit', 'i', 'have', 'read', 'today', 'nope', 'you', 'sound', 'dumb', 'and', 'ghetto', 'cause', 'you', 'prob', 'are', 'white', 'spanish', 'it', 'does', 'not', 'matter', 'if', 'you', 'are', 'dumb', 'and', 'ghetto', 'skin', 'do', 'not', 'matter', 'lmao', 'you', 'though', 'tho']",Caucasian,USA,Nonreligious,Female
2,216,"['African', 'Other']","['drinking', 'by', 'myself', 'how', 'ghetto']",Caucasian,USA,Christian,Male
2,232,"['Men', 'Other']","['fooling', 'autistic', 'white', 'guys', 'into', 'making', 'a', 'god', 'of', 'the', 'market', 'place', 'was', 'a', 'heck', 'of', 'a', 'trick']",Other,USA,Nonreligious,Female
2,229,['Jewish'],"['unitetheright', 'jews', 'call', 'white', 'supremacist', 'any', 'taxpayer', 'that', 'wants', 'to', 'create', 'good', 'social', 'programs', 'with', 'all', 'the', 'money', 'that', 'jews', 'steal', 'from', 'us']",Caucasian,USA,Christian,Male
0,96,['Jewish'],"['you', 'are', 'either', 'fucking', 'retarded', 'or', 'a', 'kike', 'which', 'is', 'it', 'the', 'is', 'the', 'most', 'dishonest', 'or', 'dumbest', 'comment', 'ever', 'communist', 'are', 'the', 'opposite', 'of', 'christians']",African,USA,Christian,Female
0,25,['Islam'],"['this', 'man', 'vlad', 'tepes', 'knew', 'how', 'you', 'deal', 'with', 'a', 'moslem', 'invasion', 'and', 'now', 'he', 'is', 'called', 'dracula', 'in', 'the', 'west', 'which', 'means', 'son', 'of', 'the', 'dragon', 'taken', 'from', 'his', 'father', 'who', 'was', 'known', 'as', 'dracul', 'the', 'dragon', 'he', 'is', 'still', 'seen', 'as', 'a', 'national', 'hero', 'in', 'romania']",Caucasian,Brazil,Nonreligious,Female
0,210,"['African', 'Jewish']","['why', 'attaching', 'a', 'nazi', 'swastika', 'to', 'the', 'us', 'kikes', 'already', 'own', 'us', 'do', 'you', 'want', 'another', 'genocide', 'as', 'hiler', 'done', 'on', 'white', 'people', 'of', 'europe', 'and', 'russia', 'and', 'no', 'hitler', 'schicklgruber', 'wasn', 't', 'racist', 'he', 'was', 'purely', 'bred', 'jew', 'and', 'his', 'ss', 'army', 'had', 'yids', 'niggers', 'arabs', 'and', 'asians']",Hispanic,Brazil,Nonreligious,Female
1,230,['None'],"['<user>', 'to', 'be', 'fair', 'a', 'few', 'of', 'them', 'no', 'doubt', 'did', 'come', 'here', 'before', 'the', 'us', 'was', 'established', 'thomas', 'jefferson', 'also', 'created', 'the', 'us', 'navy', 'to', 'deal', 'with', 'the', 'muslim', 'barbary', 'pirates', 'who', 'had', 'been', 'demanding', 'huge', 'amounts', 'of', 'in', 'protection', 'money', 'from', 'the', 'colonies', 'for', 'years']",Caucasian,USA,Nonreligious,Female
1,7,['None'],"['whoever', 'books', 'the', 'halftime', 'show', 'you', 'had', 'one', 'job']",Caucasian,USA,Nonreligious,Male
1,211,['None'],"['<number>', 'genetics', 'by', 'current', 'estimates', 'ghetto', 'dwellers', 'breed', 'more', 'ghetto', 'dwellers', 'welfare', 'is', 'dysgenics', 'writ', 'large']",Caucasian,USA,Christian,Female
0,127,['Arab'],"['guarantee', 'you', 'the', 'muzrat', 'election', 'was', 'rigged']",Caucasian,USA,Other,Female
1,59,['None'],"['kevin', 'friend', 'is', 'a', 'fucking', 'joke', 'of', 'a', 'referee', 'munars']",Asians,USA,Nonreligious,Male
0,1,['African'],"['alabama', 'if', 'this', 'wasn', 't', 'stolen', 'then', 'may', 'you', 'all', 'follow', 'your', 'nigger', 'to', 'hell']",Caucasian,USA,Nonreligious,Female
2,221,['Islam'],"['<user>', '<user>', 'war', 'is', 'hell', 'wake', 'up', 'you', 'muslim', 'moron']",Caucasian,USA,Christian,Male
0,228,['African'],"['when', 'blacks', 'are', 'provably', 'the', 'most', 'disunited', 'ppl', 'gang', 'violence', 'biggie', 'vs', 'tupac', 'come', 'on', 'now', 'stop', 'cherrypicking', 'news', 'and', 'views', 'to', 'support', 'your', 'bias', 'end']",African,USA,Christian,Male
0,80,"['Caucasian', 'Jewish']","['<user>', '\u200d', 'maybe', 'you', 'should', 'stop', 'demanding', 'the', 'token', 'kike', 'be', 'your', 'personal', 'jesus']",Caucasian,USA,Christian,Male
0,3,['African'],"['you', 'can', 'not', 'fix', 'a', 'country', 'named', 'nigger', 'just', 'like', 'you', 'can', 'not', 'fix', 'a', 'regular', 'nigger']",Caucasian,USA,Nonreligious,Female
1,89,['None'],"['<user>', 'ur', 'not', 'my', 'fav', 'i', 'fucking', 'hate', 'you']",Caucasian,USA,Christian,Female
1,209,['None'],"['sleeping', 'alone', 'is', 'so', 'ghetto', 'i', 'hate', 'that', 'shit']",Indian,India,Hindu,Male
1,9,['None'],"['dorry', 'mtalipa', 'hata', 'kama', 'wazungu', 'wanawadanganya', 'mslipe', 'you', 'are', 'african', 'you', 'adhere', 'to', 'african', 'culture', 'periodt', 'you', 'have', 'to', 'be', 'very', 'foolish', 'to', 'try', 'and', 'follow', 'what', 'white', 'people', 'and', 'asians', 'do', 'with', 'their', 'marriages', 'yet', 'you', 'are', 'african']",Indian,India,Hindu,Male
1,93,['None'],"['this', 'white', 'ass', 'la', 'does', 'not', 'sell', 'colada', 'the', 'smoothie', 'lady', 'did', 'not', 'even', 'know', 'wtf', 'i', 'was', 'talking', 'about', '🤦', '🏻', '\u200d', '♀️']",Other,Brazil,Nonreligious,Female
1,202,"['Refugee', 'Other']","['<user>', 'did', 'immigrants', 'steal', 'their', 'hair', 'or', 'something']",Hispanic,Italy,Nonreligious,Male
2,209,['Other'],"['if', 'heaven', 'had', 'a', 'ghetto']",Indian,India,Hindu,Male
1,7,['None'],"['yeah', 'those', 'skyscrapers', 'i', 'totally', 'recognize', 'those', 'from', 'dc', '🙃', 'me', 'tv', 'wonder', 'woman']",Caucasian,USA,Nonreligious,Male
1,5,['None'],"['<user>', 'unfortunately', 'i', 'think', 'trump', 'is', 'right', 'his', 'impeachment', 'may', 'well', 'fracture', 'america', 'the', 'maga', 'people', 'will', 'declare', 'a', 'hippiejewcommiemoslem', 'conspiracy', 'to', 'destroy', 'the', 'red', 'white', 'and', 'blue']",Caucasian,Spain,Nonreligious,Male
2,203,['Islam'],"['<user>', 'when', 'the', 'west', 'is', 'even', 'considering', 'court', 'ordered', 'castration', 'of', '<number>', 'year', 'olds', 'islams', 'not', 'looking', 'so', 'bad']",Caucasian,USA,Nonreligious,Male
2,228,"['African', 'Arab']","['yet', 'they', 'will', 'take', 'africans', 'arabs', 'who', 'face', 'no', 'racial', 'or', 'religious', 'persecution', 'from', 'their', 'own', 'countries', 'invading', 'economic', 'opportunists', 'take', 'precedence', 'over', 'those', 'who', 'are', 'actually', 'in', 'danger', 'because', 'agenda']",African,USA,Christian,Male
1,93,['None'],"['i', 'went', 'to', 'target', 'tonight', 'and', 'got', 'essential', 'oil', 'and', 'nail', 'polish', 'have', 'i', 'reached', 'peak', 'gay']",Other,Brazil,Nonreligious,Female
1,25,['None'],"['<user>', 'someone', 'told', 'me', 'i', 'look', 'like', 'a', 'faggot', '😂', '😂', '😂', 'i', 'cried', 'so', 'mf', 'hard', 'what', 'are', 'those']",Caucasian,Brazil,Nonreligious,Female
